"Codigo_provincia","Nombre_provincia","Codigo_especie","Especie","Parametro","F.c.","Modelo","a","b","c","d","p","q","r","D.n.m."
15,"Coruña, A",NA,"Pinus radiata","VSC",3,7,"0.4","0.7356341","0.0005441","","-","-","-","-"
15,"Coruña, A",NA,"Pinus radiata","VSC",5,7,"-21.09","0.8734316","-0.0000806","","-","-","-","-"
15,"Coruña, A",NA,"Pinus radiata","IAVC",1,21,"-","-","0.000709","-0.00000076391","-","-","-","-"
15,"Coruña, A",NA,"Pinus radiata","IAVC",2,21,"-","-","0.000709","-0.00000076391","-","-","-","-"
15,"Coruña, A",NA,"Pinus radiata","IAVC",3,21,"-","-","0.000709","-0.00000076391","-","-","-","-"
15,"Coruña, A",NA,"Pinus radiata","IAVC",5,21,"-","-","0.000709","-0.00000076391","-","-","-","-"
15,"Coruña, A",NA,"Pinus radiata","VLE",1,12,"-","-","-","","0.0014136","1.73113","-","-"
15,"Coruña, A",NA,"Pinus radiata","VLE",2,12,"-","-","-","","0.0014136","1.73113","-","-"
15,"Coruña, A",NA,"Pinus radiata","VLE",3,12,"-","-","-","","0.0014136","1.73113","-","-"
15,"Coruña, A",NA,"Pinus radiata","VLE",5,12,"-","-","-","","0.0014136","1.73113","-","-"
15,"Coruña, A",NA,"Quercus robur","VCC",1,1,"45.77","0.0002813","-","","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","VCC",2,1,"45.77","0.0002813","-","","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","VCC",3,1,"4.64","0.0002203","-","","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","VCC",4,1,"48.61","0.0001229","-","","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","VCC",5,1,"48.87","0.0002","-","","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","VCC",6,1,"48.87","2","-","","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","VSC",1,7,"-13.02","0.8173751","0.0000086","","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","VSC",2,7,"-13.02","0.8173751","0.0000086","","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","VSC",3,7,"-0.13","0.7208093","-0.0006619","","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","VSC",4,7,"-5.42","0.8097412","0.0000393","","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","VSC",5,7,"-6.47","0.7939548","0.0000343","","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","VSC",6,7,"-6.47","0.7939548","0.0000393","","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","IAVC",1,21,"-","-","0.0002215","-0.00000017978","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","IAVC",2,21,"-","-","0.0002215","-0.00000017978","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","IAVC",3,21,"-","-","0.0002215","-0.00000017978","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","IAVC",4,21,"-","-","0.0002215","-0.00000017978","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","IAVC",5,21,"-","-","0.0002215","-0.00000017978","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","IAVC",6,21,"-","-","0.0002215","-0.00000017978","-","-","-","-"
15,"Coruña, A",NA,"Quercus robur","VLE",1,12,"-","-","-","","0.0000483","2.35962","-","-"
15,"Coruña, A",NA,"Quercus robur","VLE",2,12,"-","-","-","","0.0000483","2.35962","-","-"
15,"Coruña, A",NA,"Quercus robur","VLE",3,12,"-","-","-","","0.0000483","2.35962","-","-"
15,"Coruña, A",NA,"Quercus robur","VLE",4,12,"-","-","-","","0.0000483","2.35962","-","-"
15,"Coruña, A",NA,"Quercus robur","VLE",5,12,"-","-","-","","0.0000483","2.35962","-","-"
15,"Coruña, A",NA,"Quercus robur","VLE",6,12,"-","-","-","","0.0000483","2.35962","-","-"
15,"Coruña, A",NA,"Quercus pyrenaica","VCC",2,1,"44.14","0.0002657","-","","-","-","-","-"
15,"Coruña, A",NA,"Quercus pyrenaica","VCC",3,1,"15.14","0.00014","-","","-","-","-","-"
15,"Coruña, A",NA,"Quercus pyrenaica","VCC",4,1,"62.01","0.0001008","-","","-","-","-","-"
15,"Coruña, A",NA,"Quercus pyrenaica","VCC",5,1,"36.92","0.00021","-","","-","-","-","-"
15,"Coruña, A",NA,"Quercus pyrenaica","VSC",2,7,"-13.75","0.8099325","0.0000207","","-","-","-","-"
15,"Coruña, A",NA,"Quercus pyrenaica","VSC",3,7,"-13.83","0.8420772","0.0000117","","-","-","-","-"
15,"Coruña, A",NA,"Quercus pyrenaica","VSC",4,7,"-10.03","0.8341305","0.0000315","","-","-","-","-"
15,"Coruña, A",NA,"Quercus pyrenaica","VSC",5,7,"-13.83","0.8420772","0.0000117","","-","-","-","-"
15,"Coruña, A",NA,"Quercus pyrenaica","IAVC",2,21,"-","-","0.0001959","-0.00000021896","-","-","-","-"
15,"Coruña, A",NA,"Quercus pyrenaica","IAVC",3,21,"-","-","0.0001959","-0.00000021896","-","-","-","-"
15,"Coruña, A",NA,"Quercus pyrenaica","IAVC",4,21,"-","-","0.0001959","-0.00000021896","-","-","-","-"
15,"Coruña, A",NA,"Quercus pyrenaica","IAVC",5,21,"-","-","0.0001959","-0.00000021896","-","-","-","-"
15,"Coruña, A",NA,"Quercus pyrenaica","VLE",2,12,"-","-","-","","0.0000944","2.27236","-","-"
15,"Coruña, A",NA,"Quercus pyrenaica","VLE",3,12,"-","-","-","","0.0000944","2.27236","-","-"
15,"Coruña, A",NA,"Quercus pyrenaica","VLE",4,12,"-","-","-","","0.0000944","2.27236","-","-"
15,"Coruña, A",NA,"Quercus pyrenaica","VLE",5,12,"-","-","-","","0.0000944","2.27236","-","-"
15,"Coruña, A",NA,"Quercus suber","VCC",2,1,"50.87","0.0002409","-","","-","-","-","-"
15,"Coruña, A",NA,"Quercus suber","VCC",3,1,"13.26","0.00028","-","","-","-","-","-"
15,"Coruña, A",NA,"Quercus suber","VCC",4,1,"43.93","0.0001313","-","","-","-","-","-"
15,"Coruña, A",NA,"Quercus suber","VCC",5,1,"100.97","0.000205","-","","-","-","-","-"
15,"Coruña, A",NA,"Quercus suber","VSC",2,7,"-20.31","0.7154855","0.0000245","","-","-","-","-"
15,"Coruña, A",NA,"Quercus suber","VSC",3,7,"-43.36","0.8067657","0.0000064","","-","-","-","-"
15,"Coruña, A",NA,"Quercus suber","VSC",4,7,"-14.37","0.7285726","0.0000585","","-","-","-","-"
15,"Coruña, A",NA,"Quercus suber","VSC",5,7,"-43.36","0.8067657","0.0000064","","-","-","-","-"
15,"Coruña, A",NA,"Quercus suber","IAVC",2,21,"-","-","0.0001959","-0.00000021896","-","-","-","-"
15,"Coruña, A",NA,"Quercus suber","IAVC",3,21,"-","-","0.0001959","-0.00000021896","-","-","-","-"
15,"Coruña, A",NA,"Quercus suber","IAVC",4,21,"-","-","0.0001959","-0.00000021896","-","-","-","-"
15,"Coruña, A",NA,"Quercus suber","IAVC",5,21,"-","-","0.0001959","-0.00000021896","-","-","-","-"
15,"Coruña, A",NA,"Quercus suber","VLE",2,12,"-","-","-","","0.0000001","3538","-","-"
15,"Coruña, A",NA,"Quercus suber","VLE",3,12,"-","-","-","","0.0000001","3538","-","-"
15,"Coruña, A",NA,"Quercus suber","VLE",4,12,"-","-","-","","0.0000001","3538","-","-"
15,"Coruña, A",NA,"Quercus suber","VLE",5,12,"-","-","-","","0.0000001","3538","-","-"
15,"Coruña, A",NA,"Alnus glutinosa","VCC",2,1,"8.12","0.0002742","-","","-","-","-","-"
15,"Coruña, A",NA,"Alnus glutinosa","VCC",3,1,"8.12","0.0002742","-","","-","-","-","-"
15,"Coruña, A",NA,"Alnus glutinosa","VCC",5,1,"8.12","0.0002742","-","","-","-","-","-"
15,"Coruña, A",NA,"Alnus glutinosa","VSC",2,7,"-2.29","0.9171828","0.0000045","","-","-","-","-"
15,"Coruña, A",NA,"Alnus glutinosa","VSC",3,7,"-2.29","0.9171828","0.0000045","","-","-","-","-"
15,"Coruña, A",NA,"Alnus glutinosa","VSC",5,7,"-2.29","0.9171828","0.0000045","","-","-","-","-"
15,"Coruña, A",NA,"Alnus glutinosa","IAVC",2,21,"-","-","0.0002772","-0.00000027425","-","-","-","-"
15,"Coruña, A",NA,"Alnus glutinosa","IAVC",3,21,"-","-","0.0002772","-0.00000027425","-","-","-","-"
15,"Coruña, A",NA,"Alnus glutinosa","IAVC",5,21,"-","-","0.0002772","-0.00000027425","-","-","-","-"
15,"Coruña, A",NA,"Alnus glutinosa","VLE",2,12,"-","-","-","","0.0009308","1.83129","-","-"
15,"Coruña, A",NA,"Alnus glutinosa","VLE",3,12,"-","-","-","","0.0009308","1.83129","-","-"
15,"Coruña, A",NA,"Alnus glutinosa","VLE",5,12,"-","-","-","","0.0009308","1.83129","-","-"
15,"Coruña, A",NA,"Fraxinus angustifolia","VCC",2,1,"37.56","0.0002307","-","","-","-","-","-"
15,"Coruña, A",NA,"Fraxinus angustifolia","VCC",3,1,"37.56","0.0002307","-","","-","-","-","-"
15,"Coruña, A",NA,"Fraxinus angustifolia","VCC",4,1,"37.56","0.0002307","-","","-","-","-","-"
15,"Coruña, A",NA,"Fraxinus angustifolia","VCC",5,1,"37.56","0.0002307","-","","-","-","-","-"
15,"Coruña, A",NA,"Fraxinus angustifolia","VSC",2,7,"-13.02","0.8173751","0.0000086","","-","-","-","-"
15,"Coruña, A",NA,"Fraxinus angustifolia","VSC",3,7,"-13.02","0.8173751","0.0000086","","-","-","-","-"
15,"Coruña, A",NA,"Fraxinus angustifolia","VSC",4,7,"-13.02","0.8173751","0.0000086","","-","-","-","-"
15,"Coruña, A",NA,"Fraxinus angustifolia","VSC",5,7,"-13.02","0.8173751","0.0000086","","-","-","-","-"
15,"Coruña, A",NA,"Fraxinus angustifolia","IAVC",2,21,"-","-","0.0002772","-0.00000027425","-","-","-","-"
15,"Coruña, A",NA,"Fraxinus angustifolia","IAVC",3,21,"-","-","0.0002772","-0.00000027425","-","-","-","-"
15,"Coruña, A",NA,"Fraxinus angustifolia","IAVC",4,21,"-","-","0.0002772","-0.00000027425","-","-","-","-"
15,"Coruña, A",NA,"Fraxinus angustifolia","IAVC",5,21,"-","-","0.0002772","-0.00000027425","-","-","-","-"
15,"Coruña, A",NA,"Fraxinus angustifolia","VLE",2,12,"-","-","-","","0.0000271","2.51797","-","-"
15,"Coruña, A",NA,"Fraxinus angustifolia","VLE",3,12,"-","-","-","","0.0000271","2.51797","-","-"
15,"Coruña, A",NA,"Fraxinus angustifolia","VLE",4,12,"-","-","-","","0.0000271","2.51797","-","-"
15,"Coruña, A",NA,"Fraxinus angustifolia","VLE",5,12,"-","-","-","","0.0000271","2.51797","-","-"
15,"Coruña, A",NA,"Salix spp.","VCC",2,1,"13.04","0.0002678","-","","-","-","-","-"
15,"Coruña, A",NA,"Salix spp.","VCC",3,1,"13.04","0.0002678","-","","-","-","-","-"
15,"Coruña, A",NA,"Salix spp.","VCC",4,1,"13.04","0.0002678","-","","-","-","-","-"
15,"Coruña, A",NA,"Salix spp.","VCC",5,1,"13.04","0.0002678","-","","-","-","-","-"
15,"Coruña, A",NA,"Salix spp.","VSC",2,7,"-6.47","0.7939548","0.0000343","","-","-","-","-"
15,"Coruña, A",NA,"Salix spp.","VSC",3,7,"-6.47","0.7939548","0.0000343","","-","-","-","-"
15,"Coruña, A",NA,"Salix spp.","VSC",4,7,"-6.47","0.7939548","0.0000343","","-","-","-","-"
15,"Coruña, A",NA,"Salix spp.","VSC",5,7,"-6.47","0.7939548","0.0000343","","-","-","-","-"
15,"Coruña, A",NA,"Salix spp.","IAVC",2,21,"-","-","0.0002442","-0.00000020509","-","-","-","-"
15,"Coruña, A",NA,"Salix spp.","IAVC",3,21,"-","-","0.0002442","-0.00000020509","-","-","-","-"
15,"Coruña, A",NA,"Salix spp.","IAVC",4,21,"-","-","0.0002442","-0.00000020509","-","-","-","-"
15,"Coruña, A",NA,"Salix spp.","IAVC",5,21,"-","-","0.0002442","-0.00000020509","-","-","-","-"
15,"Coruña, A",NA,"Salix spp.","VLE",2,12,"-","-","-","","0.0016601","1.7736","-","-"
15,"Coruña, A",NA,"Salix spp.","VLE",3,12,"-","-","-","","0.0016601","1.7736","-","-"
15,"Coruña, A",NA,"Salix spp.","VLE",4,12,"-","-","-","","0.0016601","1.7736","-","-"
15,"Coruña, A",NA,"Salix spp.","VLE",5,12,"-","-","-","","0.0016601","1.7736","-","-"
15,"Coruña, A",NA,"Populus nigra","VCC",2,1,"56.04","0.0002424","-","","-","-","-","-"
15,"Coruña, A",NA,"Populus nigra","VCC",3,1,"0.68","0.0002336","-","","-","-","-","-"
15,"Coruña, A",NA,"Populus nigra","VCC",5,1,"59.08","0.0001293","-","","-","-","-","-"
15,"Coruña, A",NA,"Populus nigra","VSC",2,7,"0.26","0.8236223","0.0000233","","-","-","-","-"
15,"Coruña, A",NA,"Populus nigra","VSC",3,7,"0.26","0.8236223","0.0000233","","-","-","-","-"
15,"Coruña, A",NA,"Populus nigra","VSC",5,7,"0.26","0.8236223","0.0000233","","-","-","-","-"
15,"Coruña, A",NA,"Populus nigra","IAVC",2,21,"-","-","0.0002772","-0.00000027425","-","-","-","-"
15,"Coruña, A",NA,"Populus nigra","IAVC",3,21,"-","-","0.0002772","-0.00000027425","-","-","-","-"
15,"Coruña, A",NA,"Populus nigra","IAVC",5,21,"-","-","0.0002772","-0.00000027425","-","-","-","-"
15,"Coruña, A",NA,"Populus nigra","VLE",2,12,"-","-","-","","0.0001247","2.16723","-","-"
15,"Coruña, A",NA,"Populus nigra","VLE",3,12,"-","-","-","","0.0001247","2.16723","-","-"
15,"Coruña, A",NA,"Populus nigra","VLE",5,12,"-","-","-","","0.0001247","2.16723","-","-"
15,"Coruña, A",NA,"Eucalyptus globulus","VCC",1,1,"39.2","0.0002521","-","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus globulus","VCC",2,1,"39.2","0.0002521","-","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus globulus","VCC",3,1,"-1.74","0.000225","-","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus globulus","VCC",5,1,"21.5","0.000112","-","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus globulus","VSC",1,7,"-1.94","0.8117836","0.0000064","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus globulus","VSC",2,7,"-1.94","0.8117836","0.0000064","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus globulus","VSC",3,7,"-0.43","0.8172999","0.0010656","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus globulus","VSC",5,7,"0.19","0.7891678","0.0000308","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus globulus","IAVC",1,21,"-","-","0.000767","-0.00000055394","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus globulus","IAVC",2,21,"-","-","0.000767","-0.00000055394","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus globulus","IAVC",3,21,"-","-","0.000767","-0.00000055394","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus globulus","IAVC",5,21,"-","-","0.000767","-0.00000055394","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus globulus","VLE",1,12,"-","-","-","","0.0017465","1.73173","-","-"
15,"Coruña, A",NA,"Eucalyptus globulus","VLE",2,12,"-","-","-","","0.0017465","1.73173","-","-"
15,"Coruña, A",NA,"Eucalyptus globulus","VLE",3,12,"-","-","-","","0.0017465","1.73173","-","-"
15,"Coruña, A",NA,"Eucalyptus globulus","VLE",5,12,"-","-","-","","0.0017465","1.73173","-","-"
15,"Coruña, A",NA,"Eucalyptus camaldulensis","VCC",1,1,"44.68","0.000218","-","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus camaldulensis","VCC",2,1,"44.68","0.000218","-","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus camaldulensis","VCC",3,1,"44.68","0.000218","-","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus camaldulensis","VCC",5,1,"42.09","0.000151","-","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus camaldulensis","VSC",1,7,"-1.72","0.811565","0.0000065","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus camaldulensis","VSC",2,7,"-1.72","0.811565","0.0000065","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus camaldulensis","VSC",3,7,"-1.72","0.811565","0.0000065","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus camaldulensis","VSC",5,7,"-1.72","0.811565","0.0000065","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus camaldulensis","IAVC",1,21,"-","-","0.0015459","-0.00000196673","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus camaldulensis","IAVC",2,21,"-","-","0.0015459","-0.00000196673","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus camaldulensis","IAVC",3,21,"-","-","0.0015459","-0.00000196673","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus camaldulensis","IAVC",5,21,"-","-","0.0015459","-0.00000196673","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus camaldulensis","VLE",1,12,"-","-","-","","0.000044","2.39055","-","-"
15,"Coruña, A",NA,"Eucalyptus camaldulensis","VLE",2,12,"-","-","-","","0.000044","2.39055","-","-"
15,"Coruña, A",NA,"Eucalyptus camaldulensis","VLE",3,12,"-","-","-","","0.000044","2.39055","-","-"
15,"Coruña, A",NA,"Eucalyptus camaldulensis","VLE",5,12,"-","-","-","","0.000044","2.39055","-","-"
15,"Coruña, A",NA,"Otros eucaliptos","VCC",1,1,"39.2","0.0002521","-","","-","-","-","-"
15,"Coruña, A",NA,"Otros eucaliptos","VCC",2,1,"39.2","0.0002521","-","","-","-","-","-"
15,"Coruña, A",NA,"Otros eucaliptos","VCC",3,1,"-1.74","0.000225","-","","-","-","-","-"
15,"Coruña, A",NA,"Otros eucaliptos","VCC",5,1,"21.5","0.000112","-","","-","-","-","-"
15,"Coruña, A",NA,"Otros eucaliptos","VSC",1,7,"-1.94","0.8117836","0.0000064","","-","-","-","-"
15,"Coruña, A",NA,"Otros eucaliptos","VSC",2,7,"-1.94","0.8117836","0.0000064","","-","-","-","-"
15,"Coruña, A",NA,"Otros eucaliptos","VSC",3,7,"-0.43","0.8172999","0.0010656","","-","-","-","-"
15,"Coruña, A",NA,"Otros eucaliptos","VSC",5,7,"0.19","0.7891678","0.0000308","","-","-","-","-"
15,"Coruña, A",NA,"Otros eucaliptos","IAVC",1,19,"75.37798","-1.1975171","0.0063068","-0.0000039959","-","-","-","-"
15,"Coruña, A",NA,"Otros eucaliptos","IAVC",2,19,"75.37798","-1.1975171","0.0063068","-0.0000039959","-","-","-","-"
15,"Coruña, A",NA,"Otros eucaliptos","IAVC",3,19,"75.37798","-1.1975171","0.0063068","-0.0000039959","-","-","-","-"
15,"Coruña, A",NA,"Otros eucaliptos","IAVC",5,19,"75.37798","-1.1975171","0.0063068","-0.0000039959","-","-","-","-"
15,"Coruña, A",NA,"Otros eucaliptos","VLE",1,12,"-","-","-","","0.0017465","1.73173","-","-"
15,"Coruña, A",NA,"Otros eucaliptos","VLE",2,12,"-","-","-","","0.0017465","1.73173","-","-"
15,"Coruña, A",NA,"Otros eucaliptos","VLE",3,12,"-","-","-","","0.0017465","1.73173","-","-"
15,"Coruña, A",NA,"Otros eucaliptos","VLE",5,12,"-","-","-","","0.0017465","1.73173","-","-"
15,"Coruña, A",NA,"Eucalyptus nitens","VCC",1,1,"3.44","0.0002632","-","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus nitens","VCC",2,1,"3.44","0.0002632","-","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus nitens","VCC",3,1,"3.44","0.0002632","-","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus nitens","VCC",5,1,"3.44","0.0002632","-","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus nitens","VSC",1,7,"-1.72","0.811565","0.0000065","","-","-","-","-"
15,"Coruña, A",NA,"Eucalyptus nitens","VSC",2,7,"-1.72","0.811565","0.0000065","","-","-","-","-"
